train/acc,test/acc,train/loss,test/loss,_step,d_model
0.012630208395421505,0.008376289159059525,4.570170593261719,4.588190078735352,44130,1
0.0115234375,0.007946735247969627,4.568724346160889,4.587808132171631,44410,1
0.0115234375,0.007946735247969627,4.570159006118774,4.587684631347656,44670,1
0.0115234375,0.007946735247969627,4.57104115486145,4.587300777435303,46240,1
0.0115234375,0.007946735247969627,4.571356105804443,4.587798118591309,48200,1
0.013216145895421505,0.008161512203514576,4.5700891494750975,4.587752819061279,49830,1
0.011328125,0.008161512203514576,4.569572830200196,4.5879130363464355,49950,1
0.0115234375,0.007946735247969627,4.5715476989746096,4.587902545928955,50800,1
0.013411458395421506,0.007946735247969627,4.569608306884765,4.587657928466797,52480,1
0.0115234375,0.007946735247969627,4.572078514099121,4.587955951690674,53140,1
0.013411458395421506,0.007946735247969627,4.570167970657349,4.588150501251221,53470,1
0.013411458395421506,0.007946735247969627,4.57038688659668,4.588216304779053,53820,1
0.01529947929084301,0.007946735247969627,4.570461702346802,4.587912082672119,55240,1
0.0115234375,0.007946735247969627,4.57202558517456,4.588435173034668,55460,1
0.013411458395421506,0.007946735247969627,4.569656181335449,4.587499618530273,55830,1
0.0115234375,0.007946735247969627,4.5712391376495365,4.587606430053711,56100,1
0.01529947929084301,0.007946735247969627,4.571477842330933,4.5882568359375,56340,1
0.0115234375,0.007946735247969627,4.570558500289917,4.5879411697387695,56600,1
0.0115234375,0.007946735247969627,4.571101474761963,4.587552547454834,57160,1
0.013411458395421506,0.007946735247969627,4.57101411819458,4.587847709655762,57230,1
0.0115234375,0.007946735247969627,4.5710680961608885,4.587913513183594,57340,1
0.0171875,0.007946735247969627,4.5696183204650875,4.588072299957275,57820,1
0.013216145895421505,0.008161512203514576,4.5692578792572025,4.588181972503662,60300,1
0.011328125,0.008161512203514576,4.570713138580322,4.5885162353515625,60930,1
0.0115234375,0.007946735247969627,4.5710862159729,4.588128089904785,61130,1
0.013411458395421506,0.007946735247969627,4.571263074874878,4.58824348449707,61230,1
0.011328125,0.008161512203514576,4.571350383758545,4.588007926940918,62030,1
0.01529947929084301,0.007946735247969627,4.57022123336792,4.5881805419921875,62490,1
0.0115234375,0.007946735247969627,4.571477556228638,4.587508678436279,62960,1
0.0115234375,0.007946735247969627,4.5699114322662355,4.588034152984619,64290,1
0.01529947929084301,0.007946735247969627,4.5690523147583,4.588031768798828,65760,1
0.013411458395421506,0.007946735247969627,4.570691204071045,4.587822437286377,66280,1
0.0115234375,0.007946735247969627,4.570638942718506,4.587923526763916,68510,1
0.0115234375,0.007946735247969627,4.571008348464966,4.587919235229492,71020,1
0.013216145895421505,0.008161512203514576,4.570605707168579,4.587619781494141,71290,1
0.013216145895421505,0.008161512203514576,4.5704028606414795,4.587884426116943,72120,1
0.013216145895421505,0.008161512203514576,4.571524238586425,4.587954521179199,72480,1
0.013411458395421506,0.007946735247969627,4.570680475234985,4.587594032287598,73270,1
0.013411458395421506,0.007946735247969627,4.5722095489501955,4.587748050689697,73330,1
0.0115234375,0.007946735247969627,4.571995687484741,4.5880608558654785,74090,1
0.0115234375,0.007946735247969627,4.570169353485108,4.588141441345215,75960,1
0.0115234375,0.007946735247969627,4.570395851135254,4.587927341461182,76400,1
0.011328125,0.008161512203514576,4.570109033584595,4.587711811065674,78210,1
0.013411458395421506,0.007946735247969627,4.569378519058228,4.587813377380371,80520,1
0.013411458395421506,0.007946735247969627,4.5683647155761715,4.58770751953125,80790,1
0.0115234375,0.007946735247969627,4.569233131408692,4.587731838226318,81290,1
0.0115234375,0.007946735247969627,4.571280288696289,4.587655067443848,83280,1
0.0115234375,0.007946735247969627,4.570937919616699,4.5877251625061035,84530,1
0.013411458395421506,0.007946735247969627,4.57079758644104,4.588286399841309,85380,1
0.013411458395421506,0.007946735247969627,4.570576000213623,4.588313102722168,85450,1
0.0115234375,0.007946735247969627,4.571045541763306,4.587373733520508,89230,1
0.01490885429084301,0.007946735247969627,4.569665050506591,4.58766508102417,89770,1
0.0115234375,0.007946735247969627,4.571763134002685,4.58770227432251,89860,1
0.013411458395421506,0.007946735247969627,4.5710595607757565,4.588021278381348,90120,1
0.013411458395421506,0.007946735247969627,4.572156190872192,4.588207244873047,91520,1
0.01529947929084301,0.007946735247969627,4.569521522521972,4.587954998016357,91910,1
0.0115234375,0.007946735247969627,4.569533252716065,4.588069915771484,93040,1
0.0115234375,0.007946735247969627,4.570706748962403,4.587764739990234,94060,1
0.013411458395421506,0.007946735247969627,4.569914770126343,4.58809757232666,95610,1
0.013411458395421506,0.007946735247969627,4.570337867736816,4.587849140167236,96180,1
0.013216145895421505,0.008161512203514576,4.570524024963379,4.587927341461182,97560,1
0.013411458395421506,0.007946735247969627,4.570179748535156,4.588150501251221,98620,1
0.0115234375,0.007946735247969627,4.5691900730133055,4.587871551513672,99370,1
0.0115234375,0.007946735247969627,4.568546962738037,4.587976932525635,100770,1
0.0115234375,0.007946735247969627,4.571213293075561,4.588070392608643,100980,1
0.013216145895421505,0.008161512203514576,4.569730663299561,4.58777379989624,101170,1
0.013411458395421506,0.007946735247969627,4.570448493957519,4.5881476402282715,101740,1
0.013411458395421506,0.007946735247969627,4.569324779510498,4.587737560272217,101830,1
0.013411458395421506,0.007946735247969627,4.571263313293457,4.587599754333496,102350,1
0.013411458395421506,0.007946735247969627,4.571136903762818,4.588126182556152,103810,1
0.013411458395421506,0.007946735247969627,4.57108964920044,4.588135242462158,104270,1
0.0115234375,0.007946735247969627,4.571853113174439,4.588138580322266,104840,1
0.013411458395421506,0.007946735247969627,4.569020318984985,4.587560176849365,105270,1
0.0115234375,0.007946735247969627,4.568991804122925,4.588064670562744,105770,1
0.013411458395421506,0.007946735247969627,4.5701234340667725,4.588432788848877,106090,1
0.013411458395421506,0.007946735247969627,4.5696831226348875,4.588016510009766,107800,1
0.0115234375,0.007946735247969627,4.569116640090942,4.588338851928711,108200,1
0.01529947929084301,0.007946735247969627,4.570683574676513,4.587735652923584,108540,1
0.013411458395421506,0.007946735247969627,4.570842599868774,4.587665557861328,109130,1
0.01529947929084301,0.007946735247969627,4.568231296539307,4.587606430053711,109470,1
0.013411458395421506,0.007946735247969627,4.571880054473877,4.587933540344238,112230,1
0.0115234375,0.007946735247969627,4.572498989105225,4.587364196777344,115490,1
0.01393229179084301,0.007946735247969627,4.5695991039276125,4.58787202835083,116270,1
0.0115234375,0.007946735247969627,4.572036409378052,4.587800025939941,117800,1
0.013411458395421506,0.007946735247969627,4.571906566619873,4.5878520011901855,118020,1
0.0115234375,0.007946735247969627,4.569188737869263,4.587550640106201,118390,1
0.0115234375,0.007946735247969627,4.5697503089904785,4.587760925292969,119550,1
0.0115234375,0.007946735247969627,4.571343183517456,4.588085651397705,121740,1
0.013411458395421506,0.007946735247969627,4.568883609771729,4.588150501251221,123060,1
0.0115234375,0.007946735247969627,4.570251035690307,4.58808708190918,123120,1
0.0115234375,0.007946735247969627,4.569931888580323,4.587778568267822,123810,1
0.0171875,0.007946735247969627,4.571170902252197,4.588108539581299,124550,1
0.0115234375,0.007946735247969627,4.5705241680145265,4.5879621505737305,124830,1
0.011328125,0.008161512203514576,4.568775701522827,4.588111877441406,125770,1
0.01529947929084301,0.007946735247969627,4.568938970565796,4.588057994842529,127550,1
0.0228515625,0.007946735247969627,4.567316293716431,4.588062286376953,128060,1
0.01529947929084301,0.007946735247969627,4.5707316398620605,4.588058948516846,129770,1
0.01529947929084301,0.007946735247969627,4.571096611022949,4.58786678314209,130410,1
0.0115234375,0.007946735247969627,4.570066595077515,4.5885443687438965,131240,1
0.01529947929084301,0.007946735247969627,4.569506740570068,4.587961673736572,131690,1
0.01529947929084301,0.007946735247969627,4.5709531784057615,4.588174819946289,134330,1
0.0115234375,0.007946735247969627,4.570348644256592,4.587800979614258,135370,1
0.0115234375,0.007946735247969627,4.571912479400635,4.588040828704834,135510,1
0.0115234375,0.007946735247969627,4.570123100280762,4.587568759918213,135720,1
0.0115234375,0.007946735247969627,4.567703008651733,4.5883002281188965,135860,1
0.0115234375,0.007946735247969627,4.573448324203492,4.58788537979126,138340,1
0.013411458395421506,0.007946735247969627,4.567559385299683,4.588000297546387,139290,1
0.013411458395421506,0.007946735247969627,4.571631574630738,4.588472366333008,139450,1
0.01529947929084301,0.007946735247969627,4.571238899230957,4.5876264572143555,139680,1
0.0115234375,0.007946735247969627,4.5708972930908205,4.588045597076416,140430,1
0.0115234375,0.007946735247969627,4.569930982589722,4.587825775146484,141140,1
0.01529947929084301,0.007946735247969627,4.569662857055664,4.587316989898682,141810,1
0.0115234375,0.007946735247969627,4.571624279022217,4.587338447570801,143520,1
0.0171875,0.007946735247969627,4.569418096542359,4.587716102600098,144310,1
0.0115234375,0.007946735247969627,4.568677759170532,4.587593078613281,144430,1
0.013411458395421506,0.007946735247969627,4.568980598449707,4.587989807128906,144620,1
0.0115234375,0.007946735247969627,4.570681810379028,4.587857246398926,146780,1
0.013216145895421505,0.008161512203514576,4.56992506980896,4.588345527648926,147340,1
0.013216145895421505,0.008161512203514576,4.572912311553955,4.587743759155273,147880,1
0.011328125,0.008161512203514576,4.571245288848877,4.587222576141357,148220,1
0.0115234375,0.007946735247969627,4.5694996356964115,4.58734130859375,148310,1
0.01529947929084301,0.007946735247969627,4.571367692947388,4.5873332023620605,153150,1
0.013411458395421506,0.007946735247969627,4.572833061218262,4.587966442108154,155120,1
0.013411458395421506,0.007946735247969627,4.570328283309936,4.587887763977051,155140,1
0.013411458395421506,0.007946735247969627,4.57184624671936,4.5878143310546875,155850,1
0.013411458395421506,0.007946735247969627,4.5743049621582035,4.588143348693848,156580,1
0.0115234375,0.007946735247969627,4.570687103271484,4.588039875030518,158040,1
0.01529947929084301,0.007946735247969627,4.57073187828064,4.58751916885376,158280,1
0.013411458395421506,0.007946735247969627,4.569194316864014,4.5878119468688965,158530,1
0.0115234375,0.007946735247969627,4.570243787765503,4.588649272918701,158970,1
0.0115234375,0.007946735247969627,4.570473861694336,4.588242530822754,159280,1
0.0115234375,0.007946735247969627,4.569297218322754,4.58833122253418,159310,1
0.013216145895421505,0.008161512203514576,4.570139312744141,4.5868635177612305,161100,1
0.0115234375,0.007946735247969627,4.570027160644531,4.587758541107178,162230,1
0.01529947929084301,0.007946735247969627,4.569599676132202,4.58779239654541,162420,1
0.0115234375,0.007946735247969627,4.569639253616333,4.587631702423096,163910,1
0.0115234375,0.007946735247969627,4.569791316986084,4.587863445281982,164700,1
0.0171875,0.007946735247969627,4.570299100875855,4.588245868682861,164850,1
0.0115234375,0.007946735247969627,4.57135009765625,4.587353229522705,165710,1
0.0115234375,0.007946735247969627,4.570685005187988,4.588042736053467,166490,1
0.0111328125,0.008161512203514576,4.570397901535034,4.587944507598877,166660,1
0.01529947929084301,0.007946735247969627,4.568973684310913,4.5883307456970215,167410,1
0.0115234375,0.007946735247969627,4.570804166793823,4.58747673034668,168870,1
0.0115234375,0.007946735247969627,4.57000765800476,4.588109970092773,169650,1
0.013411458395421506,0.007946735247969627,4.570167160034179,4.587738513946533,171140,1
0.0115234375,0.007946735247969627,4.568259763717651,4.587751865386963,171340,1
0.013216145895421505,0.008161512203514576,4.573369789123535,4.587500095367432,171880,1
0.013411458395421506,0.007946735247969627,4.569244146347046,4.587569713592529,172930,1
0.013216145895421505,0.008161512203514576,4.57010407447815,4.587947368621826,173720,1
0.011328125,0.008161512203514576,4.571764802932739,4.587681293487549,174050,1
0.013411458395421506,0.007946735247969627,4.570491170883178,4.587256908416748,174480,1
0.0115234375,0.007946735247969627,4.569533252716065,4.587425708770752,174790,1
0.01529947929084301,0.007946735247969627,4.569684648513794,4.587480068206787,174890,1
0.0115234375,0.007946735247969627,4.570717287063599,4.588335990905762,175520,1
0.013411458395421506,0.007946735247969627,4.569684362411499,4.587602615356445,175880,1
0.01529947929084301,0.007946735247969627,4.56957597732544,4.588068008422852,177220,1
0.013411458395421506,0.007946735247969627,4.5697307109832765,4.588202953338623,177410,1
0.013411458395421506,0.007946735247969627,4.570710468292236,4.588010311126709,177960,1
0.0115234375,0.007946735247969627,4.569673490524292,4.587240695953369,178660,1
0.0115234375,0.007946735247969627,4.571513843536377,4.587576389312744,180100,1
0.0115234375,0.007946735247969627,4.570743179321289,4.58776330947876,180350,1
0.013411458395421506,0.007946735247969627,4.57029447555542,4.588083267211914,181200,1
0.0115234375,0.007946735247969627,4.5704505443573,4.5879740715026855,181600,1
0.01529947929084301,0.007946735247969627,4.570906734466552,4.58812952041626,181840,1
0.0115234375,0.007946735247969627,4.569899559020996,4.58806037902832,182540,1
0.013411458395421506,0.007946735247969627,4.571968650817871,4.587823867797852,182720,1
0.0115234375,0.007946735247969627,4.570392179489136,4.588047504425049,182970,1
0.0115234375,0.007946735247969627,4.570541667938232,4.587857723236084,183340,1
0.0115234375,0.007946735247969627,4.571787261962891,4.587725639343262,185660,1
0.013411458395421506,0.007946735247969627,4.57047848701477,4.587626934051514,185990,1
0.013411458395421506,0.007946735247969627,4.571685266494751,4.587822437286377,186500,1
0.0115234375,0.007946735247969627,4.568631172180176,4.58761739730835,186570,1
0.0115234375,0.007946735247969627,4.5703953266143795,4.5874528884887695,186680,1
0.013411458395421506,0.007946735247969627,4.572086668014526,4.587796211242676,187910,1
0.01529947929084301,0.007946735247969627,4.568602895736694,4.587812900543213,187980,1
0.013411458395421506,0.007946735247969627,4.569723176956177,4.58775520324707,189180,1
0.0115234375,0.007946735247969627,4.570166540145874,4.5874481201171875,190670,1
0.013411458395421506,0.007946735247969627,4.5707385540008545,4.588108062744141,191980,1
0.01529947929084301,0.007946735247969627,4.5689291000366214,4.5880537033081055,192080,1
0.0115234375,0.007946735247969627,4.570518445968628,4.588225841522217,192330,1
0.013411458395421506,0.007946735247969627,4.573171186447143,4.588346481323242,192990,1
0.0115234375,0.007946735247969627,4.571552324295044,4.5876922607421875,194990,1
0.013411458395421506,0.007946735247969627,4.569641256332398,4.587779998779297,196960,1
0.01529947929084301,0.007946735247969627,4.568409538269043,4.587889671325684,198040,1
0.0115234375,0.007946735247969627,4.569773626327515,4.587580680847168,198360,1
0.0115234375,0.007946735247969627,4.567735910415649,4.587686061859131,199840,1
0.0115234375,0.007946735247969627,4.5725751399993895,4.588471412658691,200000,1
0.0115234375,0.007946735247969627,4.569424676895141,4.58751916885376,200520,1
0.0115234375,0.007946735247969627,4.57163553237915,4.587690353393555,201470,1
0.0115234375,0.007946735247969627,4.571824932098389,4.587442398071289,203290,1
0.0115234375,0.007946735247969627,4.570646142959594,4.588130950927734,204020,1
0.0115234375,0.007946735247969627,4.571359634399414,4.587991237640381,205920,1
0.0115234375,0.007946735247969627,4.570647811889648,4.587457180023193,209060,1
0.013411458395421506,0.007946735247969627,4.569848108291626,4.587357521057129,209090,1
0.013411458395421506,0.007946735247969627,4.570396804809571,4.587584972381592,211140,1
0.013411458395421506,0.007946735247969627,4.570678281784057,4.587809085845947,211290,1
0.01529947929084301,0.007946735247969627,4.569406270980835,4.587682247161865,211610,1
0.0115234375,0.007946735247969627,4.571330451965332,4.587637901306152,213020,1
0.0115234375,0.007946735247969627,4.568463706970215,4.588225841522217,213420,1
0.0115234375,0.007946735247969627,4.571121454238892,4.58769416809082,216830,1
0.01529947929084301,0.007946735247969627,4.569866704940796,4.588255882263184,217820,1
0.010546875,0.008161512203514576,4.569249486923217,4.5881500244140625,217910,1
0.0171875,0.007946735247969627,4.569518947601319,4.587677001953125,217990,1
0.013411458395421506,0.007946735247969627,4.571624898910523,4.587480068206787,218130,1
0.01510416679084301,0.008161512203514576,4.571264362335205,4.587991237640381,218530,1
0.011328125,0.008161512203514576,4.570522117614746,4.587860584259033,219880,1
0.0115234375,0.007946735247969627,4.570735597610474,4.587615489959717,221540,1
0.013411458395421506,0.007946735247969627,4.5702540397644045,4.588136672973633,222000,1
0.0115234375,0.007946735247969627,4.569862699508667,4.588650703430176,223130,1
0.0115234375,0.007946735247969627,4.572242021560669,4.587911605834961,224580,1
0.0115234375,0.007946735247969627,4.571670341491699,4.587470531463623,224940,1
0.0115234375,0.007946735247969627,4.57246208190918,4.587493419647217,226820,1
0.013411458395421506,0.007946735247969627,4.571216297149658,4.58758020401001,228680,1
0.013411458395421506,0.007946735247969627,4.570867204666138,4.587413787841797,228850,1
0.01529947929084301,0.007946735247969627,4.5687652111053465,4.587525367736816,229530,1
0.0115234375,0.007946735247969627,4.571587610244751,4.588040351867676,229670,1
0.0115234375,0.007946735247969627,4.57259087562561,4.587916374206543,229960,1
0.0115234375,0.007946735247969627,4.57056736946106,4.587870121002197,230200,1
0.0115234375,0.007946735247969627,4.570847606658935,4.588022232055664,230310,1
0.0115234375,0.007946735247969627,4.569878816604614,4.587721347808838,230430,1
0.0115234375,0.007946735247969627,4.571996021270752,4.587803363800049,231000,1
0.013411458395421506,0.007946735247969627,4.569519519805908,4.5876970291137695,231630,1
0.013411458395421506,0.007946735247969627,4.569201993942261,4.587426662445068,232100,1
0.013411458395421506,0.007946735247969627,4.570037984848023,4.58783483505249,233420,1
0.0115234375,0.007946735247969627,4.571073055267334,4.58806848526001,234700,1
0.0115234375,0.007946735247969627,4.568599796295166,4.587882041931152,234900,1
0.013216145895421505,0.008161512203514576,4.570537900924682,4.587993621826172,236300,1
0.0115234375,0.007946735247969627,4.570323801040649,4.588248252868652,236760,1
0.01529947929084301,0.007946735247969627,4.569104862213135,4.587730884552002,237040,1
0.0115234375,0.007946735247969627,4.570342636108398,4.587225437164307,237220,1
0.0115234375,0.007946735247969627,4.570190477371216,4.588082790374756,237780,1
0.013411458395421506,0.007946735247969627,4.569216060638428,4.587991237640381,239180,1
0.0115234375,0.007946735247969627,4.568851518630981,4.588378429412842,239480,1
0.0115234375,0.007946735247969627,4.572592258453369,4.588120460510254,241780,1
0.0115234375,0.007946735247969627,4.569582271575928,4.588743209838867,244270,1
0.0115234375,0.007946735247969627,4.572322416305542,4.588088512420654,244440,1
0.013411458395421506,0.007946735247969627,4.569848346710205,4.587995529174805,245010,1
0.013411458395421506,0.007946735247969627,4.570417690277099,4.587700843811035,246420,1
0.0115234375,0.007946735247969627,4.569483137130737,4.587355136871338,246870,1
0.0115234375,0.007946735247969627,4.570911884307861,4.5875115394592285,248060,1
0.013411458395421506,0.007946735247969627,4.570496129989624,4.588266849517822,249250,1
0.013411458395421506,0.007946735247969627,4.568557214736939,4.588257312774658,250380,1
0.0115234375,0.007946735247969627,4.568835687637329,4.587505340576172,252560,1
0.0115234375,0.007946735247969627,4.569263696670532,4.587728500366211,254970,1
0.0115234375,0.007946735247969627,4.569540548324585,4.588143825531006,255800,1
0.013411458395421506,0.007946735247969627,4.570359325408935,4.587747097015381,257850,1
0.013411458395421506,0.007946735247969627,4.57064118385315,4.5877180099487305,258320,1
0.013411458395421506,0.007946735247969627,4.570157384872436,4.587762355804443,258900,1
0.0115234375,0.007946735247969627,4.570765018463135,4.587779521942139,259210,1
0.013411458395421506,0.007946735247969627,4.570867919921875,4.587531566619873,260420,1
0.0171875,0.007946735247969627,4.570567178726196,4.58737325668335,260730,1
0.0115234375,0.007946735247969627,4.568845176696778,4.588000774383545,263650,1
0.0115234375,0.007946735247969627,4.570519018173218,4.587664604187012,264390,1
0.0115234375,0.007946735247969627,4.572564172744751,4.5873236656188965,265070,1
0.013411458395421506,0.007946735247969627,4.571445417404175,4.587686538696289,265200,1
0.013411458395421506,0.007946735247969627,4.571227312088013,4.58758020401001,265610,1
0.0115234375,0.007946735247969627,4.5724382400512695,4.5876665115356445,266070,1
0.01529947929084301,0.007946735247969627,4.568448495864868,4.588284492492676,267360,1
0.0115234375,0.007946735247969627,4.572729539871216,4.588248252868652,267490,1
0.0115234375,0.007946735247969627,4.570463466644287,4.587602615356445,267700,1
0.0115234375,0.007946735247969627,4.572258710861206,4.587764263153076,267720,1
0.0115234375,0.007946735247969627,4.56803297996521,4.58745813369751,267850,1
0.0115234375,0.007946735247969627,4.569358873367309,4.588074207305908,268060,1
0.0115234375,0.007946735247969627,4.571252965927124,4.588328838348389,268090,1
0.013411458395421506,0.007946735247969627,4.570414018630982,4.588357925415039,268130,1
0.0115234375,0.007946735247969627,4.571632432937622,4.58748722076416,268340,1
0.0115234375,0.007946735247969627,4.568872165679932,4.587738990783691,270920,1
0.013411458395421506,0.007946735247969627,4.568536329269409,4.587258815765381,271410,1
0.0115234375,0.007946735247969627,4.571760845184326,4.588466644287109,274270,1
0.0115234375,0.007946735247969627,4.5720367431640625,4.588624477386475,274360,1
0.013411458395421506,0.007946735247969627,4.571088218688965,4.588199615478516,274590,1
0.013411458395421506,0.007946735247969627,4.570570850372315,4.587822437286377,274850,1
0.0115234375,0.007946735247969627,4.57026252746582,4.587450981140137,275830,1
0.0115234375,0.007946735247969627,4.570259523391724,4.587770938873291,275970,1
0.013411458395421506,0.007946735247969627,4.5706709861755375,4.5879106521606445,276160,1
0.013411458395421506,0.007946735247969627,4.569691228866577,4.587596893310547,276430,1
0.0115234375,0.007946735247969627,4.5697855949401855,4.5875139236450195,278190,1
0.013411458395421506,0.007946735247969627,4.571279621124267,4.588229179382324,279630,1
0.0115234375,0.007946735247969627,4.568783855438232,4.587794780731201,279950,1
0.01529947929084301,0.007946735247969627,4.570138311386108,4.5879034996032715,281120,1
0.013802083395421504,0.008161512203514576,4.569367122650147,4.588327407836914,281790,1
0.0115234375,0.007946735247969627,4.569571161270142,4.587558269500732,282280,1
0.013411458395421506,0.007946735247969627,4.571539306640625,4.587705135345459,282830,1
0.013411458395421506,0.007946735247969627,4.570784282684326,4.588118553161621,283240,1
0.0115234375,0.007946735247969627,4.572329044342041,4.587912082672119,285750,1
0.0171875,0.007946735247969627,4.570653009414673,4.587154388427734,287180,1
0.0115234375,0.007946735247969627,4.570546579360962,4.587493419647217,287240,1
0.013411458395421506,0.007946735247969627,4.569325733184814,4.588644981384277,288420,1
0.0115234375,0.007946735247969627,4.571103858947754,4.588613033294678,288430,1
0.013411458395421506,0.007946735247969627,4.569913482666015,4.587599277496338,288770,1
0.01529947929084301,0.007946735247969627,4.57060546875,4.587533950805664,289950,1
0.0115234375,0.007946735247969627,4.573002719879151,4.588110446929932,291460,1
0.0115234375,0.007946735247969627,4.571130895614624,4.587838649749756,292410,1
0.0115234375,0.007946735247969627,4.571921682357788,4.588484287261963,293170,1
0.01529947929084301,0.007946735247969627,4.568980407714844,4.587775707244873,293720,1
0.0115234375,0.007946735247969627,4.570982360839844,4.588024139404297,293930,1
0.0115234375,0.007946735247969627,4.570134782791138,4.587963104248047,294390,1
0.01529947929084301,0.007946735247969627,4.568837404251099,4.588503360748291,294600,1
0.0115234375,0.007946735247969627,4.571678018569946,4.587657451629639,294740,1
0.0115234375,0.007946735247969627,4.5705994129180905,4.587439060211182,294760,1
0.0115234375,0.007946735247969627,4.570054244995117,4.587774276733398,296160,1
0.013411458395421506,0.007946735247969627,4.570975112915039,4.58758544921875,298660,1
0.013411458395421506,0.007946735247969627,4.571636629104614,4.58745813369751,298680,1
0.013411458395421506,0.007946735247969627,4.570239114761352,4.587639808654785,299090,1
0.013411458395421506,0.007946735247969627,4.570827484130859,4.588070392608643,299350,1
0.013411458395421506,0.007946735247969627,4.569478368759155,4.5885820388793945,301370,1
0.01529947929084301,0.007946735247969627,4.570064496994019,4.5883259773254395,301440,1
0.0115234375,0.007946735247969627,4.570588445663452,4.588275909423828,301640,1
0.013411458395421506,0.007946735247969627,4.568309164047241,4.588412284851074,302440,1
0.0115234375,0.007946735247969627,4.569320106506348,4.587910175323486,302840,1
0.0115234375,0.007946735247969627,4.569595813751221,4.588312149047852,303230,1
